0.058	0.058	0.036	0.036	0.074	0.074	0.074	0.076	0.102	0.102	0.129	0.129	0.129	0.124	0.124	0.095	-0.009	-0.045	-0.045	-0.071	-0.064	-0.064	-0.064	-0.22	-0.22	-0.404	-0.503	-0.503	-0.365	-0.365	-0.343	-0.343	-0.343	-0.385	-0.385	-0.232	0.148	0.148	0.704	1.128	1.128	1.076	1.076	0.904	0.904	0.592	0	0	-0.231	-0.231	-0.274	-0.288	-0.275	-0.275	-0.177	-0.177	-0.022	-0.022	0.045	0.045	0.045	0.045	0.045	-0.046	-0.046	-0.046	0.018	0.022	0.022	-0.001	0.001	-0.001																																																																																		
-0.023	-0.037	-0.037	-0.053	-0.053	-0.317	-0.317	-0.403	-0.403	-0.328	-0.328	-0.335	-0.415	-0.415	-0.415	-0.363	-0.474	-0.474	-0.5	-0.422	-0.204	-0.204	-0.226	-0.226	-0.226	-0.397	-0.397	-0.623	-0.66	-0.66	-0.773	-0.773	-0.45	-0.45	-0.45	-0.239	-0.239	-0.239	-0.039	0.338	0.338	0.841	0.841	1.307	1.307	1.498	1.498	1.498	0.681	-0.198	-0.198	-0.415	-0.415	-0.448	-0.448	-0.712	-0.13	-0.13	-0.147	-0.147	-0.147	-0.142	-0.142	0.016	0.094	0.094	0.069	0.015	0.015	-0.053	-0.053	0.356	0.356	1.255	1.255	1.95	1.665	1.665	0.822	0.822	0.385	0.385	0.239	0.239	0.239	0.085	-0.214	-0.214	-0.214	-0.57	-0.57	-0.626	-0.411	-0.411	-0.405	-0.405	-0.463	-0.463	-0.463	0.142	0.142	0.111	0.111	0.111	-0.081	-0.081	-0.005	-0.038	-0.038	-0.109	-0.109	-0.074	-0.074	-0.074	0.001	0.001	0.068	0.068	0.068	0.034	-0.013	-0.013	-0.015	-0.015	0.009	0.009	0.038	0.038	0.043																									
-0.001	0.048	0.048	0.08	0.08	0.009	0.009	-0.079	-0.096	-0.096	-0.157	-0.157	-0.311	-0.571	-0.571	-0.802	-0.802	-0.882	-0.882	-0.882	-0.531	-0.307	-0.307	-0.362	-0.362	-0.365	-0.365	-0.375	-0.277	-0.277	0.292	0.292	0.292	0.582	0.582	0.929	1.328	1.328	1.303	1.303	0.934	0.934	0.934	0.144	0.144	-0.031	-0.031	-0.187	-0.187	-0.385	-0.385	-0.496	-0.496	-0.637	-0.751	-0.751	-0.674	-0.674	0.033	0.033	0.033	0.408	0.408	0.731	0.985	0.985	0.691	0.528	0.349	0.089	0.089	0.024	0.024	-0.027	-0.027	-0.014	-0.022	-0.022	-0.041	-0.041	0.004	0.004	0.016	0.016	0.009	0.009	0.039	0.039	0.045																																																																	
0	0	0.011	0.011	-0.007	0.106	0.106	0.048	0.048	-0.376	-0.599	-0.599	-0.609	-0.609	-0.439	-0.439	-0.314	-0.314	-0.353	-0.353	-0.532	-0.532	-0.424	-0.424	-0.424	-0.367	-0.342	-0.242	-0.242	-0.242	0.044	0.044	0.533	-0.134	-0.134	0.343	0.343	0.343	0.255	0.255	0.872	0.872	1.49	1.49	1.49	2.3	1.637	1.637	0.239	0.239	0.046	0.046	0.046	-0.203	-0.203	-1.288	-1.538	-1.43	-1.43	-0.843	-0.843	0.17	0.17	0.029	0.029	-0.144	0.158	0.158	0.908	0.908	0.908	1.677	1.746	1.746	0.954	0.954	0.199	0.199	0.187	0.187	0.187	-0.992	-0.992	-1.178	-1.178	-1.166	-1.167	-0.647	-0.647	0.072	0.072	-0.034	-0.034	-0.085	-0.085	-0.085	-0.064	-0.036	-0.036	0.003	0.003	0.017	0.017	0.017	-0.017	-0.017	-0.003	-0.003																																														
-0.053	-0.053	-0.084	-0.087	-0.085	-0.091	-0.091	-0.119	-0.119	-0.166	-0.166	-0.166	-0.231	-0.346	-0.346	-0.393	-0.362	-0.297	-0.218	-0.218	-0.225	-0.225	-0.043	-0.043	0.445	0.445	1.012	1.097	1.061	1.001	1.001	0.791	0.791	0.289	0.289	-0.01	-0.01	-0.388	-0.669	-0.669	-0.564	-0.564	-0.43	-0.43	-0.43	-0.431	-0.423	-0.423	-0.429	-0.429	-0.263	-0.101	-0.101	0.148	0.148	0.148	0.162	0.162	0.116	0.116	0.101	0.116	0.164	0.195	0.195	0.131	-0.028	-0.028	0.007	0.007	0.032	-0.005	-0.005	0.031	0.031																																																																															
-0.026	-0.026	-0.032	-0.032	-0.015	-0.12	-0.12	-0.12	-0.447	-0.447	-0.684	-0.684	-0.6	-0.6	-0.6	0.18	0.18	0.18	0.171	0.171	0.039	-0.105	-0.105	-0.329	-0.329	-0.329	-0.469	-0.582	-0.236	-0.236	-0.229	-0.229	-0.431	-0.431	-0.425	-0.425	-0.164	-0.164	0.136	0.136	0.136	0.576	0.576	1.024	1.869	1.869	1.927	1.927	1.261	0.479	0.479	0.08	0.08	-0.334	-0.334	-0.334	-1.443	-1.443	-2.185	-1.346	-1.346	-0.344	-0.113	-0.113	-0.139	-0.139	-0.342	-0.342	0.35	1.254	1.254	1.152	1.152	1.152	1.108	1.108	0.884	0.884	0.884	0.127	0.127	-0.161	-0.161	-0.161	-0.434	-0.367	-0.367	-0.112	-0.112	0.003	0.003	0.003	-0.08	-0.08	-0.076	-0.024	-0.024	0.018	0.018	0.002	-0.024	-0.024	-0.031	-0.031	-0.031	-0.028																																																
-0.101	-0.255	-0.255	-0.319	-0.319	-0.382	-0.382	-0.47	-0.47	-0.418	-0.101	-0.101	0.392	0.392	0.392	0.776	0.776	0.839	0.839	0.435	-0.068	-0.207	-0.303	-0.405	-0.405	-0.507	-0.507	-0.588	-0.588	-0.484	-0.198	-0.198	0.244	0.244	0.725	0.725	0.984	0.984	1.05	1.05	1.05	0.953	0.953	0.599	0.236	0.236	-0.014	-0.014	-0.139	-0.139	-0.201	-0.252	-0.252	-0.252	-0.149	-0.149	-0.054	-0.032	-0.001	-0.001	-0.006	-0.006	0.029																																																																																											
0.015	0.015	0.048	0.048	0.048	-0.041	-0.041	-0.041	-0.162	-0.162	-0.423	-0.423	-0.539	-0.543	-0.543	-0.697	-0.697	-0.719	-0.29	-0.29	0.563	0.563	1.64	1.64	2.211	2.211	2.416	2.416	1.214	1.214	-0.205	-0.205	-0.589	-1.034	-1.034	-1.512	-1.512	-1.512	-1.378	-1.378	-0.478	-0.478	-0.478	0.303	1.233	1.233	1.606	1.606	1.069	1.069	0.212	0.212	-0.159	-0.159	-0.159	-0.512	-0.852	-0.852	-1.015	-0.783	-0.783	-0.327	-0.327	-0.137	-0.137	-0.017	0.026	0.026	0.034	0.034	0.113	0.113	0.086	0.086	-0.01	-0.01	0.054	0.044	0.012	0.056	0.056	0.093																																																																								
-0.079	-0.101	-0.101	-0.091	-0.091	-0.156	-0.156	-0.418	-0.418	-0.791	-0.809	-0.802	-1.011	-1.011	-1.031	-1.031	-1.031	-0.864	-0.263	-0.263	0.548	0.548	0.918	0.918	0.918	1.328	1.328	1.677	1.677	1.119	1.119	0.718	0.718	0.238	0.238	-0.195	-0.195	-0.585	-0.585	-1.292	-1.705	-1.705	-1.521	-1.521	-1.166	-1.166	-0.931	-0.931	-0.682	-0.682	-0.622	-0.622	-0.622	-0.631	-0.504	-0.504	-0.39	-0.39	-0.013	0.427	0.427	0.746	0.746	0.769	0.769	0.704	0.704	0.449	0.187	0.187	0.19	0.19	0.107	0.107	0.039	0.039	0.115	0.115	0.097	0.097	0.097	-0.019	-0.079	-0.079	-0.027	-0.027	-0.002	-0.002	-0.003	0.002	0.002	0.027	0.027	-0.028	-0.028	-0.028	0.069	0.041	0.041	0.041	0.041	0.067	0.067	0.067																																																		
-0.031	-0.063	-0.063	-0.076	-0.076	-0.076	-0.127	-0.127	-0.347	-0.49	-0.65	-0.65	-0.651	-0.651	-0.416	-0.416	-0.177	-0.177	-0.289	-0.289	-0.611	-0.611	-0.851	-0.851	-0.996	-0.996	-1.097	-1.097	-0.949	-0.652	-0.652	-0.308	-0.308	-0.308	0.095	0.257	0.158	0.158	0.158	0.035	0.035	0.461	0.562	0.562	1.165	1.165	2.165	2.165	3.293	3.293	2.515	2.515	1.295	1.295	0.7	0.7	0.773	0.766	0.655	0.325	0.325	-0.399	-0.399	-1.391	-1.944	-1.944	-1.863	-1.863	-1.863	-1.225	-1.225	-0.934	-0.934	-0.934	-1.083	-1.083	-0.802	-0.484	-0.484	-0.359	-0.253	-0.253	-0.209	-0.209	-0.209	-0.196	-0.219	-0.336	-0.336	-0.556	-0.556	-0.475	-0.475	-0.311	-0.311	-0.021	-0.021	0.498	0.498	1.091	1.091	1.091	1.979	1.979	1.824	0.537	0.537	-0.112	0.062	0.062	-0.093	-0.093	-0.172	-0.172	-0.017	-0.017	0.061	0.061	0.015	0.015	-0.041	-0.041	-0.066	-0.066	-0.034	0.005	0.005	0.033	0.033	0.033																								
-0.014	-0.009	-0.009	-0.063	0.066	0.066	-0.064	-0.064	-0.516	-0.407	-0.407	-0.407	-0.387	-0.387	-0.497	-0.497	-0.867	-0.867	-0.867	-0.188	-0.188	-0.155	-0.155	-0.155	-0.488	-0.431	-0.431	-0.2	-0.2	-0.009	-0.009	0.187	0.187	0.187	0.11	0.11	0.11	0.198	0.332	0.332	0.396	0.396	0.336	0.336	0.336	0.088	0.088	-0.011	-0.251	-0.251	-0.677	-0.677	-1.031	-0.948	-0.948	-0.651	-0.651	-0.277	-0.277	0.029	0.351	0.351	0.821	0.821	0.821	1.25	1.486	1.486	1.63	1.63	1.318	1.318	0.928	0.928	0.194	0.194	-0.297	-0.297	-0.458	-0.458	-0.357	-0.357	-0.357	-0.112	-0.112	-0.087	-0.087	-0.087	-0.016	-0.016	0.058	0.076	0.076	0.035	0.035	-0.024	-0.024	-0.024	-0.054	-0.054	-0.023	-0.023	0.018	0.018	-0.002	-0.002	-0.03	-0.03																																														
-0.072	-0.069	-0.069	0.029	0.041	0.041	-0.034	-0.112	-0.112	-0.155	-0.155	-0.139	-0.139	-0.092	0.045	0.045	0.098	0.098	0.048	0.048	0.048	-0.047	-0.115	-0.115	-0.134	-0.134	-0.06	-0.06	-0.06	-0.5	-0.5	-0.458	-0.458	-0.189	-0.201	-0.201	-0.421	-0.421	-0.451	-0.451	-0.371	-0.371	-0.033	-0.033	0.306	0.306	0.306	0.325	0.325	0.44	1.086	1.086	1.632	1.438	1.438	0.704	0.704	0.132	0.132	-0.088	-0.127	-0.157	-0.185	-0.185	-0.17	-0.17	-0.152	-0.154	-0.173	-0.173	-0.128	-0.128	0.042	0.042	0.042	0.082	0.082	-0.009	-0.009	-0.009	0.034	0.034	0.034	0.066	0.076	0.076	0.049																																																																			
-0.006	-0.006	-0.017	-0.02	-0.02	-0.051	-0.202	-0.202	-0.397	-0.397	-0.361	-0.361	-0.361	0.024	0.024	0.086	0.086	0.123	0.123	0.194	0.194	0.135	0.135	-0.042	-0.042	-0.315	-0.315	-0.315	-0.574	-0.891	-0.891	-0.329	-0.329	-0.329	-0.217	-0.217	0.499	0.499	1.016	1.016	1.349	1.741	1.741	1.741	1.373	0.298	0.298	-0.131	-0.356	-0.717	-0.717	-1.403	-1.403	-1.403	-1.645	-1.645	-0.555	0.158	0.158	-0.144	-0.144	0.67	0.67	1.446	1.386	1.386	0.949	0.949	0.611	0.611	0.016	0.016	-0.305	-0.305	-0.317	-0.317	-0.317	-0.29	0.033	0.033	-0.033	-0.085	-0.086	-0.042	-0.042	0.02	0.02	0.041	0.041	0.037	0.037	0.037	0.023	0.023	0.005	0.006	0.006	0.01																																																								
0.043	0.007	0.007	-0.016	-0.016	-0.06	-0.06	-0.205	-0.205	-0.483	-0.483	-0.863	-0.863	-0.961	-0.813	-0.813	-0.329	-0.329	0.456	0.456	0.456	1.078	1.339	1.307	1.206	1.206	0.528	0.08	-0.216	-0.322	-0.346	-0.51	-0.51	-0.801	-0.801	-1.072	-1.072	-1.074	-1.074	-0.408	-0.408	0.36	0.572	0.671	0.638	0.638	0.265	0.265	-0.183	-0.183	-0.183	-0.175	0.005	0.005	0.097	0.097	0.162	0.162	0.065	-0.023	-0.023	-0.03	-0.03	0.05	0.05	0.091	0.091	0.077	0.077	0.053	0.053	-0.018	-0.018	-0.035	-0.035	0.016																																																																														
-0.005	-0.005	-0.006	-0.062	-0.062	-0.174	-0.258	-0.258	-0.555	-0.555	-0.742	-0.742	-0.862	-0.862	-1.083	-1.083	-1.458	-1.705	-1.705	-1.419	-1.419	-0.829	-0.829	-0.327	-0.327	-0.327	0.154	0.551	0.774	0.774	0.774	0.621	0.621	0.428	0.118	0.118	-0.124	-0.202	-0.202	-0.176	-0.176	-0.026	-0.026	0.35	0.35	0.907	1.162	1.162	1.162	1.08	1.08	1.187	1.187	1.352	1.276	1.276	0.846	0.846	0.846	0.339	0.339	0.194	0.194	-0.152	-0.152	-0.436	-0.436	-0.391	-0.391	-0.227	-0.227	-0.151	-0.151	-0.151	-0.094	-0.094	-0.021	-0.021	-0.021	0.004	0.004	0.025	0.054	0.054	0.015																																																																					
-0.033	-0.162	-0.162	-0.325	-0.325	-0.404	-0.404	-0.445	-0.445	-0.566	-0.566	-0.53	0.029	0.029	0.534	0.534	0.883	0.883	0.984	0.984	0.702	0.702	0.351	-0.146	-0.146	-0.439	-0.439	-0.415	-0.415	-0.559	-0.559	-0.645	-0.645	-0.592	-0.592	-0.423	-0.423	0.337	0.937	0.937	0.937	0.909	0.675	0.675	0.339	0.339	0.118	0.118	-0.182	-0.182	-0.063	-0.079	-0.079	0.055	0.055	0.055	-0.003	-0.044	-0.027	-0.018	-0.018	-0.018																																																																																												
0.019	0.019	0.006	0.006	0.006	-0.023	-0.025	0.016	0.016	0.036	0.036	0.064	0.064	0.185	0.185	0.379	0.379	0.43	0.43	0.214	0.214	-0.112	-0.112	-0.266	-0.405	-0.405	-0.655	-0.655	-0.836	-0.836	-0.92	-0.92	-0.651	-0.068	-0.068	-0.068	0.45	0.45	0.856	1.105	1.105	0.773	0.773	0.263	0.263	-0.194	-0.194	-0.194	-0.139	-0.139	-0.083	-0.065	-0.065	-0.072	-0.072	-0.072	-0.009	-0.009	-0.001	-0.001	-0.011	0.004	0.004																																																																																											
0.032	0.032	-0.029	-0.029	-0.136	-0.251	-0.251	-0.251	-0.414	-0.414	-0.613	-0.613	-0.803	-0.973	-0.973	-1.086	-1.086	-0.993	-0.993	-0.828	-0.68	-0.68	-0.5	-0.5	-0.123	0.291	0.291	0.291	0.594	0.594	0.98	0.94	0.94	0.392	0.392	-0.119	-0.119	-0.311	-0.309	-0.309	-0.276	-0.276	-0.276	-0.332	-0.157	-0.157	0.319	0.319	0.633	0.633	0.816	0.816	1.114	1.332	1.332	1.01	1.01	1.01	0.85	0.694	0.694	0.457	0.457	0.176	0.176	0.176	0.006	0.006	-0.504	-0.504	-0.432	-0.18	-0.18	-0.18	-0.029	-0.029	0.013	0.016	0.016	0.001	0.001	0.001	0.001	0.045	0.045	0.045	0.092	0.106	0.106	0.059																																																																
-0.06	-0.088	-0.129	-0.129	-0.111	-0.111	-0.109	-0.109	-0.109	-0.174	-0.135	-0.135	-0.176	-0.176	-0.303	-0.412	-0.412	-0.706	-0.706	-0.677	-0.677	-0.484	-0.209	-0.209	-0.209	0.324	0.324	0.626	0.626	0.743	0.743	0.469	-0.066	-0.066	-0.247	-0.247	-0.363	-0.363	-0.497	-0.497	-0.491	-0.491	-0.249	-0.249	-0.249	0.076	0.5	0.903	0.903	0.903	1.132	1.132	1.156	0.706	0.706	0.392	0.392	0.202	0.202	-0.178	-0.178	-0.368	-0.37	-0.37	-0.384	-0.384	-0.197	-0.197	-0.074	-0.074	-0.065	-0.065	-0.051	0.022	0.022	-0.02	-0.02	-0.014																																																																												
0.048	0.026	0.026	-0.02	-0.02	-0.046	-0.046	-0.037	-0.037	0.034	0.034	0.025	-0.021	-0.021	-0.037	-0.037	-0.018	-0.018	-0.047	-0.11	-0.11	-0.133	-0.133	-0.133	-0.37	-0.709	-0.709	-0.708	-0.708	-0.691	-0.691	-0.627	-0.627	-0.465	-0.297	-0.297	-0.297	-0.174	-0.174	0.047	0.21	0.365	0.402	0.402	0.089	0.089	-0.287	-0.454	-0.454	-0.454	-0.325	-0.325	-0.045	-0.045	0.286	0.286	0.567	1.23	1.23	1.478	1.478	1.43	1.43	0.954	0.954	0.819	0.819	0.637	0.637	0.329	-0.114	-0.114	-0.596	-0.596	-0.857	-0.857	-0.807	-0.807	-0.699	-0.699	-0.783	-0.783	-0.783	-0.689	-0.689	-0.43	-0.099	-0.099	0.071	0.03	0.03	-0.041	-0.041	-0.027	-0.027	-0.007	-0.007	0.011	0.06	0.06	0.074	0.074	0.074	0.031	0.017	0.002	-0.018	-0.018																																														
-0.051	-0.051	-0.157	-0.267	-0.267	-0.322	-0.322	-0.317	-0.317	-0.315	-0.354	-0.354	-0.406	-0.406	-0.406	-0.402	-0.215	-0.215	-0.044	-0.044	-0.184	-0.184	-0.184	-0.362	-0.522	-0.559	-0.559	-0.594	-0.594	-0.321	-0.321	0.019	0.019	0.038	0.038	-0.015	0.242	0.242	0.85	0.991	0.991	0.991	0.587	0.118	0.118	-0.139	-0.139	-0.24	-0.24	-0.278	-0.278	-0.336	-0.336	-0.386	-0.386	-0.32	0.24	0.24	0.557	0.557	0.92	0.92	1.284	1.284	1.136	1.136	0.69	0.69	0.69	0.556	0.556	0.387	0.387	0.387	-0.117	-0.117	-0.161	-0.146	-0.146	-0.025	0.042	0.076	0.022	0.022	-0.045	-0.045	-0.017	-0.017	-0.017	0.029	0.072	0.072	0.088	0.088	0.014	0.014	-0.025	0.014	0.014	0.059	0.059	0.066	0.016																																																			
0.051	0.051	-0.044	-0.044	-0.097	-0.096	-0.096	-0.012	-0.012	0.049	0.049	-0.009	-0.214	-0.214	-0.379	-0.379	-0.41	-0.41	-0.331	-0.331	-0.291	-0.291	-0.445	-0.445	-0.445	-0.597	-0.597	-0.074	-0.074	0.349	0.349	0.349	0.515	0.463	0.463	0.415	0.45	0.45	0.273	0.273	-0.032	-0.032	-0.267	-0.402	-0.402	-0.382	-0.382	-0.097	-0.097	-0.097	0.294	0.659	0.659	0.839	0.839	0.781	0.781	0.781	0.873	0.873	0.972	0.972	0.935	0.935	0.806	0.806	0.605	0.605	0.446	0.446	0.554	0.49	0.49	0.335	0.335	0.186	0.186	0.186	0.06	0.06	0.058	0.042	0.019	-0.005	-0.005	-0.044	-0.05	-0.05	-0.027	-0.027	-0.027	0.004	0.008	0.008	-0.02	-0.02	-0.043	-0.043	-0.023	-0.015	-0.015	0.051	0.051	0.015	0.015	0.015	0.031	0.039	-0.021	-0.021																																												
-0.012	-0.012	-0.06	-0.06	-0.06	0.028	0.036	0.036	-0.088	-0.144	-0.144	-0.227	-0.227	-0.373	-0.373	-0.426	-0.426	-0.408	-0.408	-0.406	-0.002	-0.002	0.471	0.471	0.736	0.736	0.63	0.63	0.202	0.202	0.014	0.014	-0.195	-0.489	-0.489	-0.642	-0.642	-0.642	-0.552	-0.329	-0.329	-0.037	-0.037	0.427	0.427	0.692	0.692	0.847	1.009	1.009	1.009	0.807	0.807	0.517	0.517	0.517	-0.03	-0.03	-0.312	-0.312	-0.312	-0.437	-0.437	-0.437	-0.304	-0.304	-0.122	-0.122	-0.045	-0.026	-0.006	-0.011	-0.011	-0.027	-0.027																																																																															
0.087	0.087	0.103	0.103	0.119	0.078	0.078	-0.095	-0.095	-0.102	-0.06	0.028	0.028	0.042	0.042	-0.007	-0.007	-0.069	-0.16	-0.16	-0.198	-0.198	-0.15	-0.15	-0.107	-0.107	-0.206	-0.206	-0.309	-0.309	-0.422	-0.505	-0.505	-0.578	-0.578	-0.576	-0.576	-0.497	-0.497	-0.497	-0.372	-0.338	-0.338	-0.27	-0.27	-0.27	0.26	0.26	0.711	0.711	1.617	1.617	2.279	2.279	1.842	1.842	1.08	0.491	0.491	0.069	0.069	-0.152	-0.152	-0.363	-0.363	-0.363	-0.653	-0.653	-0.542	-0.542	-0.542	-0.258	-0.258	-0.003	0.571	0.571	0.765	0.765	0.765	0.377	0.377	0.296	0.296	0.296	0.123	0.123	-0.073	-0.32	-0.32	-0.218	-0.218	-0.016	0.016	0.016	0.039	0.039	0.033	0.033	0.004	0.004	-0.033	-0.033	-0.027	-0.004	-0.004																																																	
-0.001	-0.068	-0.068	-0.054	-0.006	-0.006	-0.006	0.031	0.031	0.052	0.052	0.052	-0.017	-0.017	0.008	0.008	0.06	0.06	0.038	0.038	0	0	0.064	0.064	0.14	0.14	0.142	0.008	0.008	-0.158	-0.158	-0.098	-0.098	-0.261	-0.261	-0.267	-0.267	0.081	0.081	0.081	0.685	0.685	1.031	0.289	0.058	0.058	-0.178	-0.178	-0.408	-0.408	-0.585	-0.585	-1.089	-1.089	-1.254	-0.684	-0.684	-0.684	-0.127	-0.127	0.904	1.724	1.724	2.081	2.081	1.636	1.636	1.636	0.024	0.024	-0.307	-0.307	-0.307	-0.506	-0.268	-0.268	-0.285	-0.285	-0.432	-0.432	-0.435	-0.435	-0.317	-0.317	-0.097	-0.097	-0.027	-0.027	-0.075	-0.075	-0.075	-0.102	-0.088	-0.068	-0.068	-0.088	-0.086	-0.086	-0.086	-0.147	-0.147	-0.253	-0.253	-0.222	-0.107	0.014	0.081	0.081	-0.027	-0.027	-0.03	-0.03	-0.056	-0.056	-0.046	-0.046	0	0																																				
-0.058	-0.1	-0.1	-0.1	-0.017	0.049	0.182	0.182	0.149	-0.004	-0.004	-0.004	-0.081	-0.081	-0.114	-0.114	-0.247	-0.267	-0.223	0.093	0.093	0.335	0.335	0.564	0.564	0.871	0.871	0.917	0.917	0.438	0.438	-0.116	-0.543	-0.543	-0.94	-0.94	-0.899	-0.899	-0.309	-0.309	0.389	0.389	0.837	0.837	0.837	0.812	0.711	0.711	0.659	0.309	0.309	-0.02	-0.02	-0.276	-0.276	-0.395	-0.395	-0.473	-0.473	-0.407	-0.214	-0.214	-0.164	-0.164	-0.152	-0.152	-0.188	-0.188	-0.112	-0.112	-0.075	-0.075	-0.029	-0.029	-0.029	0.006	0.028	0.028	0.088	0.088	0.041	0.042	0.041	-0.016	-0.016	-0.031	-0.031	-0.031	-0.07	-0.014	-0.014	-0.012	-0.012																																																													
-0.038	-0.038	-0.038	-0.041	-0.041	0.005	0.015	0.012	-0.015	-0.015	-0.054	-0.054	-0.118	-0.118	-0.186	-0.186	-0.19	-0.19	-0.176	-0.176	-0.176	-0.525	-0.525	-0.165	-0.165	-0.117	-0.117	-0.096	-0.096	-0.058	-0.058	0.012	0.012	0.184	0.184	0.269	0.269	0.126	0.014	0.014	-0.082	-0.082	-0.156	-0.156	-0.106	-0.106	-0.126	-0.126	-0.126	-0.715	-0.715	-0.659	-0.659	-0.659	-0.605	-0.442	-0.442	0.351	0.351	1.183	1.183	2.044	2.044	2.044	2.33	1.73	1.73	0.426	0.426	-0.453	-0.645	-0.645	-0.597	-0.597	-0.682	-0.682	-0.347	-0.069	-0.069	0.112	0.112	0.112	0.097	0.032	-0.035	-0.071	-0.071	-0.043	-0.043	0.004	0.004	0.004	-0.004	-0.024	-0.024	-0.025	-0.025	0.002	0.002	0.042	-0.007	-0.007	-0.055	-0.055	-0.032	-0.032	0.041																																															
0.011	0.067	0.067	0.052	0.052	0.028	0.028	-0.031	-0.031	-0.031	-0.027	-0.027	-0.026	-0.026	0.014	0.014	-0.001	-0.001	-0.04	-0.04	-0.031	-0.031	-0.031	-0.031	-0.025	-0.025	0	0.04	0.04	0.06	0.06	0	0	0	-0.045	-0.013	-0.013	0.016	0.016	-0.033	-0.033	-0.033	-0.054	-0.096	-0.145	-0.145	-0.145	-0.121	-0.102	-0.102	-0.147	-0.147	-0.166	-0.166	-0.164	-0.154	-0.135	-0.147	-0.147	-0.115	-0.115	-0.024	-0.024	-0.029	-0.029	-0.131	-0.131	-0.119	-0.119	0.046	0.209	0.209	0.177	0.177	0.045	0.045	0.009	-0.021	-0.059	-0.059	-0.04	-0.04	0.013	0.013	0.014	-0.024	-0.024	0.002	0.002	-0.133	-0.133	-0.287	-0.287	-0.19	-0.19	0.001	0.001	-0.073	-0.073	-0.3	-0.3	-0.342	-0.342	-0.238	-0.186	-0.136	-0.02	-0.02	0.035	0.035	-0.109	-0.109	-0.182	-0.158	-0.158	-0.158	-0.149	-0.149	-0.037	0.101	0.101	0.093	0.093	0.093	-0.008	-0.008	0.01	0.01	0.015	0.018	0.018	0.053	0.053	0.061	0.061	0.058	0.044	0.044	0.044	0.044	0.045	0.045	0.027	0.027	0.028	0.028	0.034	0.034	0					
-0.064	-0.064	-0.133	-0.133	-0.129	-0.129	-0.137	-0.137	-0.247	-0.443	-0.443	-0.583	-0.807	-1.129	-1.129	-1.001	-1.001	-0.564	-0.564	0.228	0.228	0.228	1.035	1.752	1.752	1.809	1.809	0.906	0.417	0.023	-0.414	-0.414	-0.707	-0.707	-0.973	-0.973	-1.2	-1.052	-1.052	-1.052	-0.534	-0.17	0.165	0.443	0.443	1.613	1.613	1.439	1.439	1.439	0.662	0.431	0.431	0.065	0.065	-0.238	-0.283	-0.292	-0.296	-0.296	-0.252	-0.252	-0.138	-0.138	-0.018	-0.018	0.008	0.008	-0.027	-0.027	-0.033	-0.033	0.012	0.012	0.053																																																																															
-0.028	-0.018	-0.018	-0.084	-0.084	-0.176	-0.176	-0.261	-0.261	-0.842	-0.842	-1.147	-1.147	-0.844	-0.787	-0.787	-0.817	-0.817	-0.853	-0.853	-0.737	-0.737	-0.515	-0.197	-0.197	0.242	0.242	0.242	0.822	0.822	0.822	2.125	2.125	1.83	1.83	0.642	0.642	0.642	0.234	0.234	0.234	-0.185	-0.185	-0.516	-0.949	-0.949	-1.251	-1.251	-1.557	-1.557	-0.673	-0.673	0.415	0.415	0.906	0.906	0.931	0.931	0.639	0.639	0.3	-0.031	-0.031	-0.041	-0.041	0	0	0.027	0.027	-0.073	-0.073	-0.099	-0.099	-0.039	0.04	0.04	0.053	0.053	0.053	-0.018	-0.073	-0.073	-0.015	-0.015	0.082	0.082	0.028	0.028	-0.03	-0.036	-0.036	0.027	0.027	0.07	0.07	0.088	0.088	0	0	-0.025	-0.025	-0.025	0.007	0.116																																																		
-0.033	-0.063	-0.063	-0.103	-0.103	-0.103	-0.157	-0.157	-0.234	-0.427	-0.427	-0.723	-0.884	-0.987	-0.926	-0.926	-0.716	-0.716	-0.313	-0.313	0.124	0.645	0.645	0.645	1.196	1.196	1.37	1.37	1.37	1.119	0.715	0.456	0.456	0.456	0.1	-0.263	-0.263	-0.57	-0.57	-0.914	-0.914	-0.78	-0.78	-0.534	-0.534	-0.602	-0.582	-0.582	-0.505	-0.505	-0.385	-0.385	-0.233	-0.233	-0.16	-0.16	-0.16	-0.073	-0.073	-0.042	-0.035	-0.035	0.003	0.098	0.098	0.093	0.093	0.085	0.085	0.06																																																																																				
